id_centro_vacunacion,id_ubigeo,nombre,latitud,longitud,entidad_administra
2712,1536,I.E. AMERICO GARIBALDI GUERSI,-17.615246988,-71.338606297,MINSA
2206,1647,DISTRITO ACHAYA,-15.2872484,-70.1615719,MINSA
1872,1680,P.S.CACHIPUCARA,-16.033218541,-69.450010729,MINSA
1873,1680,P.S.MAQUERCOTA,-16.094387651,-69.508602715,MINSA
1874,1680,P.S. ACCASO,-16.0278188,-69.4586533,
1877,1680,C.S.PILCUYO,-16.110269873,-69.553914636,MINSA
1997,1680,P.S. SARAPI ARROYO,-16.129951976,-69.52276709,MINSA
1730,1680,C.S. CHIPANA,-16.072368382,-69.505144029,MINSA
1740,1680,PLAZA DE ARMAS PILCUYO,-16.110516407,-69.55428478,MINSA
1743,1680,P.S. SAN PEDRO DE HUAYLLATA,-16.025950028,-69.450365788,MINSA
1868,1680,P.S. MARCUYO,-16.137248348,-69.534861799,MINSA
1726,1715,CENTRO DE SALUD ANANEA,-14.677689571,-69.541067135,
2360,1773,I.E. 0292,-6.3921,-76.6381,MINSA
3431,1773,I.E. 0353,-6.4849,-76.5859,MINSA
3871,1773,CC.NN KACHIPAMPA,-6.4882,-76.6319,
3078,14,I.E.P 18071,-6.218759845,-77.580080127,MINSA
2693,112,LOCAL COMUNAL - YAMOR,-10.202331808,-77.447851661,MINSA
2697,112,I.E LUIS PARDO NOVOA- RAQUIA,-10.156520539,-77.471186646,MINSA
3720,244,I.E.SANTO TORIBIO DE CASCAPARA,-9.2262493,-77.7170314,MINSA
2095,278,I.E. JOSE MARIA ARGUEDAS ALTAMIRANO,-13.5344,-73.2879,DIRESA
1885,383,I.E.E. NUESTRA SEÑORA DEL PERPETUO SOCORRO 40279,-15.62586,-73.79816,
3498,445,I.E.P. GENERAL TRINIDAD MORAN,-13.218027584,-74.041704668,
3514,445,I.E.P. PAMPAMARCA,-13.245436155,-74.032025741,
3526,445,I.E.P.CCOLLCCA,-13.309291053,-73.97271538,
3539,445,I.E.P. CORONEL SANTIAGO MARCELINO,-13.284428835,-74.040707791,
3540,445,I.E.P. SECCELAMBRAS,-13.25878457,-74.07595013,
2940,597,CENTRO DE SALUD COCHABAMBA,-6.504462545,-78.860960698,DIRESA
3335,735,CANCHA SINTETICA QUEHUE,-14.3791552,-71.4539113,MINSA
3785,974,COLISEO MUNICIPAL CODO DEL POZUZO,-9.6697925,-75.4631279,MINSA
343,974,Coliseo Multiuso Codo Del Pozuzo,-9.67,-75.4631,MINSA
395,1080,Instituto De Educacion Superior Tecnologico Publico Puerto Libre,-10.944035,-75.226029,MINSA
2458,1080,Loza Deportiva de la Segunda Meseta,-10.9492011,-75.226615,MINSA
57,1309,Puesto de Salud San Bartolo,-12.38724883,-76.77716243,MINSA
45,1316,Parque de las Leyendas,-12.07200113,-77.08688959,ESSALUD
2510,1365,I.E. ALONSO DE MESSIAS,-11.1863289,-76.6481299,DIRESA LIMA
4140,1397,CENTRO DE SALUD BUENOS AIRES,-11.915262,-76.6733564,
3646,1397,IE. MARCELINO CHAMPAGNAT,-11.9184322,-76.668362,DIRESA LIMA
740,1404,Puesto De Salud Carquin,-11.0916512,-77.6281933,MINSA
741,1404,Plaza De Armas De Carquin,-11.0916512,-77.6281933,MINSA
2715,1404,LOZA 27 DE OCTUBRE DE CARQUIN,-11.095686,-77.625507,MINSA
1967,1552,I.E. 34132,-10.47353215,-76.408110108,
1968,1553,I.E. 34135,-10.370712941,-76.443852066,
2056,1653,P.S. MORORCO I-2 -MUÑANI-AZANGARO-PUNO-PERU,-14.761083136,-70.051537402,
2237,1653,CENTRO DE SALUD I-4 MUÑANI-AZANGARO-PUNO,-14.765955729,-69.948372518,
2761,146,PATIO EXTERNO DEL P.S. TARICA,-8.6023554,-77.7528973,MINSA
2762,146,CAMPO DEPORTIVO URCON,-8.5748502,-77.7891714,MINSA
3543,146,I.E  JORGE BASADRE  GROHMANN - CUSCA,-8.513531775,-77.863785414,MINSA
3243,146,patio del establecimiento,-8.5749823,-77.787045,MINSA
3138,642,COMPLEJO DEPORTIVO PUCARA,-5.907755916,-79.163739873,MINSA
3382,642,COLISEO DE POMAHUACA,-5.873000491,-79.24295,MINSA
2892,672,"Coliseo Multiusos ""San Silvestre de Cochán",-6.9751675,-78.7769703,DIRESA
3310,755,COPORAQUE,-14.8012674,-71.5325672,MINSA
717,1083,I. E. Nº 30765 Juan Santos Atahualpa,-11.1197182,-75.3593715,
2455,1083,Colegio Juan Santos Antahualpa,-11.1197182,-75.3593715,MINSA
397,1083,I. E. Agropecuario - Ina 18,-11.125853,-75.360088,MINSA
2417,1159,Plaza Principal de Yanacancha,-12.241295107,-75.617643291,
3465,1212,PLAZA DE ARMAS - HUAYO,-8.041897458,-77.520896071,MINSA
1826,1257,Institución Educativa-Santo T. Mogrovejo-Zaña,-6.91837516,-79.583836363,
891,1288,Vacunacar  2 Costa Verde (Acudir Solo En Carro),-12.160597753,-77.025793318,MINSA
11,1288,Colegio Pedro Ruiz Gallo,-12.15947128,-77.02243535,MINSA
670,1288,Complejo Deportivo Nro 1 Chorrillos,-12.168426257,-77.019006565,MINSA
737,1335,Institucion Educativa N° 21004,-11.470337862,-76.624400372,MINSA
4087,1335,LOCAL COMUNAL DE CANTA,-11.466643005,-76.624833401,
4103,1335,C.S. CANTA,-11.470052374,-76.623500343,
2870,1335,I.E GABRIEL MORENO,-11.470226337,-76.624770205,MINSA
2456,1450,FRONTIS DEL ESTABLECIMIENTO,-12.7414525,-75.8092692,DIRESA LIMA
1776,1464,I.E. JOSE CUPERTINO GOMERO COTILLO EX151,-5.894917926,-76.09589546,
1797,1464,I.E. JOSE MARIA ARGUEDAS,-5.9022652,-76.1094344,
1798,1464,I.E. MATILDE TUNJAR DE VELA,-5.8948138,-76.1164384,
1799,1464,I.E.P. MONSEÑOR ATANASIO JAUREGUI GIORI,-5.8964973,-76.1096889,
4046,1602,Casa Del Rondero,-5.0295396,-79.8760467,DIRESA
2359,1673,CENTRO DE SALUD HUACULLANI,-16.629382646,-69.322919805,
2112,1707,C.S. ORURILLO 00003177,-14.721034907,-70.519467315,
2145,1728,C.S. PHARA 00003194,-14.153912882,-69.663826727,
165,1793,I.E. 00614,-5.93978853,-77.30956829,MINSA
2862,135,MUNICIPALIDAD SANTA ROSA - YUNGAR,-9.388562461,-77.607021249,MINSA
2863,135,MUNICIPALIDAD TRIGOPAMPA,-9.384349557,-77.602472222,MINSA
2864,135,COLEGIO SANTIAGO ANTUNEZ DE MAYOLO,-9.376897462,-77.591979421,MINSA
2868,135,LOZA DEPORTIVA  POYOR - YUNGAR,-9.397199811,-77.615604318,MINSA
2757,172,ESTADIO DE GIBRALTAR,-8.7943766,-77.9053182,DIRESA
2758,172,I.E.SANTO TORIBIO DE MOGROBEJO,-8.7447402,-77.9271008,MINSA
2759,172,CAMPO DEPORTIVO DE COLCAP,-8.7329061,-77.9362478,
2377,330,PLAZA DE ARMAS SANTA ROSA - GRAU,-14.139889958,-72.657058511,MINSA
1906,369,COMPLEJO DEPORTIVO MUNICIPAL DE OCOÑA ZENON OLAECHEA,-16.4346658,-73.1071326,
1908,369,LOZA DEPORTIVA LA PLANCHADA,-16.4003762,-73.2217996,
1909,369,CAMPO DEPORTIVO PESCADORES,-16.3870777,-73.2501994,
1809,439,Puesto de Salud Velinga,-15.274281,-73.022063,DIRESA
2855,629,SANTO DOMINGO DE LA CAPILLA,-6.243598,-78.856073,MINSA
529,776,Accha,-13.97099958,-71.83146452,DIRESA
536,794,Ccatcca,-13.63935368,-71.5144002,DIRESA
2742,833,"I.E. ""NUESTRA SEÑORA DE COCHARCAS"" -PAUCARA",-12.731360638,-74.664390063,MINSA
2293,833,CENTRO  DE SALUD  PAUCARA,-12.735061912,-74.670726852,DIRESA
2841,888,I.E.VARONES DANIEL HERNANDEZ,-12.4010842,-74.8655958,DIRESA
2132,888,CASA DEL ADULTO MAYOR PAMPAS,-12.3973753,-74.8702757,DIRESA
2134,888,COLISEO DE PAMPAS,-12.3996613,-74.8668127,DIRESA
3798,1130,P.S. TAMBO DEL ENE,-12.195482794,-73.97460178,
2819,1148,I.E. JOSE GALVEZ BARRENECHEA,-11.565781756,-75.955295022,MINSA
407,1148,Estadio I.P.D. La Oroya,-11.5273109,-75.917826,MINSA
408,1148,I.E. Jose Maria Arguedas,-11.5395668,-75.9289568,MINSA
210,1173,Coliseo Sintuco,-7.81042393,-79.1995589,MINSA
211,1173,I.E. Josefina Gutierrez Fernandez,-7.79252748,-79.21999272,MINSA
212,1173,Loza Deportiva Molinos Cajanleque,-7.79328745,-79.27398641,MINSA
3770,1173,I.E. 81522 SINTUCO - CHOCOPE,-7.810835083,-79.198037332,MINSA
3461,1219,LOSA DEPORTIVA - URPAY,-8.3474627,-77.3918504,MINSA
571,1235,I.E. Jose Carlos Mariategui,-8.021001,-77.731888,MINSA
1962,1331,I.E. HORACIO ZEVALLOS,-10.392806533,-77.079531661,MINSA
1963,1331, PUESTO DE SALUD POQUIAN,-10.42233,-77.09004,MINSA
2502,1366,20424 SAN MIGUEL ARCANGEL,-11.2753449,-76.8192706,DIRESA LIMA
2104,1405,PLAZA DE ARMAS DE PUÑUN,-10.9181,-76.8253,MINSA
1953,1648,INSTITUCION EDUCATIVA SAN JUAN BAUTISTA ARAPA - AZANGARO,-15.138969838,-70.110467615,
3419,123,IE Nº 86242 AGUSTIN DEXTRE CORDOBA - CORPANQUI,-10.285454332,-77.198934839,DIRESA
3364,246,I.E. 86684 PRIMARIA - PUTACA - RANRAHIRCA,-9.21369,-77.7480792,
3201,246,I.E. SAN MARTIN DE PORRES - MATACOTO - RANRAHIRCA,-9.1772269,-77.7459234,MINSA
2389,252,LOZA DEPORTIVA (CASINCHIHUA),-13.875036451,-73.027470372,MINSA
2379,326,I.E. 4408 AYRIHUANCA - GRAU,-14.114922298,-72.614204089,MINSA
897,391,Nuestra Señora Del Rosario,-16.0938,-72.4711,
2636,577,ESTADIO MUNICIPAL DE CAUDAY,-7.5742917,-78.0699205,DIRESA
2639,577,IE. 821019- MALCAS,-7.507940847,-78.142557725,MINSA
2473,649,COLISEO CERRADDO FRANCISCO MISHANANGO,-5.3056594,-78.8984453,DIRESA
2480,649,LOCAL DE LA CASA COMUNAL,-5.3429458,-78.7950679,DIRESA
2481,649,COLEGIO MISAEL PALACIOS RUIZ,-5.2419794,-78.9471345,DIRESA
2482,649,LOCAL COMITE REGANTES SAN ISIDRO,-5.3667476,-78.8592923,DIRESA
2483,649,COLEGIO 16882,-5.24636,-78.9698993,DIRESA
2484,649,PUESTO DE SALUD SANTA ROSA,-5.3171763,-78.9259197,DIRESA
3554,878,I.E. 38835/MX-U CCARHUACCPAMPA,-13.377749257,-74.938196801,
801,996,I.E. 22526 Medardo Aparcana Hernandez,-14.354452938,-75.676777376,C.S. OCUCAJE
2406,1043,Plaza Principal,-12.317853259,-75.220913142,
227,1164,Estadio Víctor Raul Haya De La Torre,-8.07614025,-79.05511035,DIRESA
228,1164,I.E Dios Es Amor,-8.05633492,-79.05268865,DIRESA
229,1164,I.E San Martin,-8.05115677,-79.0527066,ESSALUD
230,1164,I.E. José Olaya,-8.07693189,-79.04999635,ESSALUD
3935,1228,I.E. 80522 ANTONIO ROBLES TIBURCIO - SANTIAGO DE CHUCO,-8.1468376,-78.1719866,MINSA
570,1228,I.E. Cesar Vallejo Mendoza,-8.1415262,-78.17456183,MINSA
564,1229,I.E. Javier Heraud,-8.1325072,-78.05514353,MINSA
3361,1319,Club Zonal Santa Rosa,-11.788432,-77.159211,MINSA
2354,1676,JACH'A MAMA Y JACH'A TATA,-16.27075793,-69.292277963,
2115,1695,P.S. OCUVIRI 00003151,-15.115758479,-70.903298198,
2729,1790,I.E. 00536 MANUEL SEGUNDO DEL AGUILA VELASQUEZ,-6.05885,-77.1643,MINSA
516,1790,I.E. 00621,-6.06134558,-77.16685703,MINSA
2764,1797,I.E WILFREDO PONCE CHIRINOS,-6.137879881,-77.142914984,MINSA
2641,114,CENTRO TURISTICO CAJACAY,-10.156405768,-77.352899153,MINSA
2710,114,LOZA DEPORTIVA DE SANTA ROSA,-10.174104544,-77.336591323,MINSA
2711,114,I.E Nº 86260 CASERIO COLCA,-10.158982079,-77.461989958,MINSA
3003,130,GRASS SINTETICO MARCARA,-9.327702335,-77.60178238,MINSA
3006,130,I.E PEDRO PABLO ATUSPARIA DE VICOS,-9.323963924,-77.558602858,MINSA
3433,130,PUESTO DE SALUD COPA GRANDE,-9.289868142,-77.561512053,MINSA
3438,130,MUNICIPALIDAD DE RECUAYHUANCA,-9.340013514,-77.554489244,MINSA
3761,230,IE RAMON CASTILLA,-9.2627314,-78.492987,
2388,267,COLISEO RICARDO PALMA,-13.616221101,-73.086051617,MINSA
1766,392,PLAZA PRINCIPAL SN MACHAGUAY,-15.6505529,-72.5055733,DIRESA
2544,588,Mercado de Oxamarca,-6.99031879,-78.092237211,
3929,588,Escuela Primaria Santa Rosa-SUCRE,-6.981816122,-78.200237148,
3930,588,Escuela Primaria Calconga-SUCRE,-7.009366859,-78.155485296,
3931,588,Carpa  IPRESS Cruzconga,-7.004724024,-78.198186063,
2539,588,I.E. San Jose de Sucre,-6.970911133,-78.204357021,
3027,661,COLISEO CERRADO VENECIA - JOSE SABOGAL,-7.250879578,-78.036163186,MINSA
2816,731,Loza deportiva gras sintetico kunturkanki,-14.563154,-71.3111773,
2784,752,AUDITORIO MUNICIPALIDAD DISTRITAL VELILLE,-14.5100226,-71.8845242,
2222,815,PLAZA PRINCIPAL S/N DEL C.P HUAYLLAHUARA,-12.4089812,-75.1783308,DIRESA
1640,944,I.E. Uldarico Vidal San Martin - Arancay,-9.169799,-76.751297,
928,960,I.E. Pucayacu,-8.75081,-76.1197,
802,997,Polideportivo De Pachacutec,-14.150294826,-75.691694735,C.S. PACHACUTEC
2402,1039,Plaza Principal de Chicche,-12.280954559,-75.321163386,
3859,1221,I.E. 80140 José Faustino Sánchez Carrión - CHUGAY,-7.7821883,-77.8682352,MINSA
2088,1334,PLAZA DE ARMAS MANAS,-10.547058113,-77.187725129,MINSA
2089,1334,PLAZA DE ARMAS DE CAHUA,-10.5973342,-77.3356712,MINSA
2496,1430,COLEGIO SANTA MARIA MAGDALENA,-12.6331549,-75.8893399,
3977,1430,FRONTIS DEL ESTABLECIMIENTO,-12.48547887,-75.902340231,
1998,1548,COLISEO MUNICIPAL NINACACA,-10.83688,-76.23967,
2005,1548,LOCAL COMUNAL VILLA DE PASCO,-10.7856599,-76.2435876,
2006,1548,VILLA DEPORTIVA VICCO,-10.8410952,-76.2361144,
4023,1598, I.E. SECUNDARIO MANUEL SEMINARIO CARRASCO,-5.210352,-80.0162722,DIRESA
4028,1598,I.E JUEAN VELASCO,-5.1908896,-79.9668308,DIRESA
4029,1598,I.E AMAUTA,-5.1908896,-79.9668308,DIRESA
4043,1598, I.E. 15131  San Pedro,-5.0982992,-80.0329423,DIRESA
4045,1598,IE NIVEL PRIMARIO HORACIO ZEBALLOS GAMEZ,-5.1816315,-79.9704745,DIRESA
4012,1598,I.E ALMIRANTE MIGUEL GRAU,-5.1867089,-79.9694818,DIRESA
4013,1598,"I.E  14646"" EFREN ESTELA ARAMBULO SEMINARIO""",-5.1867089,-79.9694818,DIRESA
4014,1598,I.E 14645 PRIMARIO  PIEDRA DEL TORO,-5.1531308,-79.9374582,DIRESA
4016,1598,I-2 TAMBOYA,-5.1883179,-79.9711982,DIRESA
4017,1598,I-1 TABLONES,-5.1811403,-79.9685718,DIRESA
3774,1626,COLISEO MUNICIPAL DE BELLAVISTA DE LA UNION,-5.422322,-80.7380716,DIRESA
166,1794,I.E. Abilia Ocampo,-5.73870194,-77.50413284,DIRESA
3322,117,COMPLEJO DEPORTIVO CAÑAVERAL-HUALLANCA,-9.89681544,-76.942605966,MINSA
3343,117,COLISEO CERRADO - HUALLANCA,-9.901047048,-76.941085154,MINSA
3374,117,LOCAL COMUNAL LLACUASH -HUALLANCA,-9.855993273,-76.900861901,MINSA
3397,117, PUESTO SATELITE ANDACHUPA- HUALLANCA,-9.786623349,-76.91778828,MINSA
3399,117,LOCAL COMUNAL UTUTUPAMPA - HUALLANCA,-9.740191779,-76.956849561,MINSA
3610,117,PUESTO SATELITE HUANCAYOC - HUALLANCA,-9.868101547,-76.88098405,MINSA
3418,117,INSTITUCION EDUCATIVA88367  PALMADERA  - HUALLANCA,-9.853033945,-77.032690572,MINSA
3674,225,LOCAL COMUNAL DE COLCAP,-8.9788969,-78.0585963,MINSA
3676,225,IE 88050,-9.0140646,-78.1377804,
3523,453,JOSE ABELARDO QUIÑONES,-13.174482363,-74.209818373,
3883,651,IEI N°105,-5.335733068,-79.05173709,MINSA
3028,657,IE 82062 - LA GRAMA,-7.466133133,-78.131224229,MINSA
3117,768,SANTA TERESA,-13.1287303,-72.5936793,MINSA
3064,777,CCAPI,-13.8532205,-72.0815959,
2301,834,PAMPA DEL C.S. CHOCLOCOCHA,-12.8526535,-74.537173,DIRESA
1680,839,CENTRO POBLADO CHUCUSPA,-12.9215304,-74.7544717,MINSA
2337,839,PLAZA PRINCIPAL - CCOCHACCASA,-12.9281474,-74.7703445,MINSA
2338,839,PLAZA PRINCIPAL - TUCO,-12.9281474,-74.7703445,MINSA
3773,973,CASA DEL ADULTO MAYOR,-9.3850619,-74.962028,MINSA
3775,973,CENTRO MUNICIPAL PUERTO SUNGARO,-9.3714407,-75.0339761,MINSA
816,1031,Complejo Deportivo Independencia (Grass Sintettico),-13.69358,-76.025323587,C.S. INDEPENDENCIA
2410,1154,I.E. Señor de los Milagros,-12.020110302,-75.342394984,
854,1194,I.E. 80242 Jose Carlos Mariategui -CHARAT,-7.76061,-78.48375,
1836,1272,Institución Educativa-Carmelo Felix Medrano-Jayanca,-6.297454119,-79.784930556,
746,1412,I.E. Jose Faustino Sanchez Carrion,-11.21666635,-77.413014,MINSA
747,1412,Estadio Municipal De Sayan,-11.132624,-77.189982,MINSA
651,1412,Local Comunal 9 de octubre,-11.218948,-77.413384,DIRESA
3748,1412,IEE MANUEL TOVAR Y CHAMORRO,-11.1330284,-77.1923054,MINSA
2499,1437,COLISEO CERRADO DE LARAOS,-12.346657,-75.7856734,
2829,1678,COMPLEJO CESAR URIBE -ILAVE,-16.087478972,-69.644251806,MINSA
2830,1678,IEP SAN MARTIN DE PORRES ILAVE,-16.084693927,-69.637469825,
2347,1678,C.S. CAMICACHI,-16.030601536,-69.567724224,MINSA
1878,1678,C.S. METROPOLITANO ILAVE,-16.082834829,-69.638224088,MINSA
1728,1678,PLAZA DE ARMAS DE ILAVE,-16.087085007,-69.638545953,MINSA
2308,1678,P.S. PACCO RIZALASO,-16.183215967,-69.616618212,MINSA
2310,1678,P.S. CHURO LOPEZ,-16.241360799,-69.636728522,MINSA
2238,1678,P.S. KANCORA,-16.251322028,-69.631542023,MINSA
2251,1678,P.S. SIRAYA,-16.279501091,-69.725878679,MINSA
2262,1678,C.S. CHIJICHAYA,-16.149960747,-69.683338047,MINSA
1735,1697,C.S. PARATIA,-15.453772,-70.5999228,
1894,1738,INSTITUCION EDUCATIVA SECUNDARIA MIGUEL GRAU,-16.2297956,-68.9883193,
2748,119,PLAZA DE ARMAS DE HUAYLLACAYAN,-10.2729676,-77.466598657,MINSA
2752,119,CARRETERA BUENA VISTA,-10.255573707,-77.481233556,MINSA
2874,171,"Instituto Superior Tecnológico ""Daniel Villar""",-9.0430939,-77.8091193,MINSA
2894,171,LAS CHULLPAS,-9.036705196,-77.820284594,MINSA
2895,171,LOZA DEPORTIVA LA PICHANGUITA,-9.025313016,-77.820870657,MINSA
2896,171,EL TAMBO HUAUYA,-9.030912614,-77.776148117,MINSA
2897,171,I. E. FRAY MARTIN DE PORRAS Nº 86478,-9.062629875,-77.841450195,MINSA
2898,171,MUNICIPALIDAD DEL CENTRO POBLADO DE LLACSHU,-9.048674334,-77.754161156,MINSA
2899,171,CAMPO DEL CPVC DE OCORACRA,-9.050454342,-77.743603982,MINSA
2900,171,LOCAL COMUNAL DE HUANDOY,-9.050284818,-77.739312447,
2901,171,CAMPO DEPORTIVO CHOSICA,-9.042910435,-77.777936257,MINSA
2902,171,CAMPO DEPORTIVO DE TICRAPA,-9.056896205,-77.760512627,MINSA
2913,171,SARITA COLONIA N° 86848,-9.015877725,-77.791380975,MINSA
2914,171,SAN ISIDRO N° 86479 COCHAMARCA,-8.991160781,-77.800818303,MINSA
2916,171,PUESTO DE SALUD PAMPACOCHA,-8.999157457,-77.781621733,
2632,171,I.E. 86473 MICELINO SANDOVAL TORRES,-9.048145262,-77.806252617,MINSA
3723,171,I.E.I. 260 NUESTRA SEÑORA DE LAS MERCEDES - CARAZ,-9.0469335,-77.8121515,
3056,171,CELSO VICTOR TORRES FIGUEROA,-9.002582185,-77.807507732,MINSA
3074,171,LOZA DEPORTIVA DE ANTASH,-9.031105326,-77.775067186,MINSA
3075,171,I.E. DE PARON Nº 86847,-9.031073538,-77.777046657,MINSA
588,350,Loza Deportiva Las Piscinas,-16.44985232,-71.49543652,DIRESA
589,350,Loza Deportiva Las Rocas,-16.45918027,-71.48615169,DIRESA
1911,366,PLAZA PRINCIPAL DE SECOCHA BAJA,-15.9823806,-73.1695984,
1912,366,PLAZA PRINCIPAL DE URASQUI,-16.0315646,-73.1741831,
3603,421,C.S. CAYARANI,-14.6713942,-72.0218671,
3604,421,P.S. ARCATA,-15.0413874,-72.2755151,
867,429,I.E. Francisco Lopez De Romaña,-17.13344962,-71.812460999,DIRESA
3545,448,I.E. EFRAIN MOROTE BEET - ALLPACHACA,-13.391704306,-74.265721458,
3507,448,I.E. 38839 - LLACHOCCMAYO,-13.401956498,-74.221132187,
3508,448,I.E. . BASILIO AUQUI - MANALLASACC,-13.469477406,-74.146710729,
3511,448,I.E. RICARDO BAUTISTA RIVERA - SACHABAMBA,-13.466856537,-74.100010729,
3519,448,I.E. 38035 CHIARA,-13.272435536,-74.205378542,
3496,456,I.E.P. GUAYACONDO,-13.161845909,-74.170757085,
3500,456,I.E. 38078 - MUYURINA,-13.113667991,-74.193250247,
3503,456,GUSTAVO ESCUDERO OTERO,-13.212079216,-74.108468391,
3551,456,I.E.P. GUAYACONDO,-13.161825015,-74.1708,
3180,676,I.E.N°82258  PRIMARIA TUÑAD,-7.163625334,-78.729656269,MINSA
3228,676,IE.SAN BERNARDINO N° 82260,-7.168201649,-78.828165014,MINSA
523,709,Pomacanchi,-14.03462104,-71.57104952,DIRESA
534,788,Huancarani,-13.50355865,-71.65508974,DIRESA
3037,802,URUBAMBA,-13.304034784,-72.119678157,
1756,947,I.E. Integrado 32403 Jircan,-9.244767,-76.718543,
565,1230,I.E. 80536 Carlos Alfaro Reyna,-8.0938891,-78.15009942,MINSA
566,1231,I.E. Nuestra Señora Del Monte Carmelo,-8.1741616,-77.9743281,MINSA
1837,1277,Institución Educativa-N° 10201-Pacora,-6.420417538,-79.84561138,
3662,1388,MUNICIPALIDAD DE SAN JUAN DE IRIS,-11.675644,-76.519661,MINSA
2970,1567,UNIVERSIDAD ALAS PERUANAS,-5.1859181,-80.5830743,PRIVADO
605,1567,Colegio Miguel Cortez,-5.2179359,-80.62537028,DIRESA
185,1567,Universidad Nacional De Piura,-5.17957,-80.6189,DIRESA
3698,1567,E.S I-2 CHAPAIRA,-5.1209512,-80.6023121,DIRESA
423,1567,Colegio Miguel Cortes,-5.21790919,-80.62540247,MINSA
3895,1567,Centro Comercial OPEN PLAZA,-5.181931,-80.6220568,PRIVADO
3896,1567,Colegio Salesiano Don Bosco,-5.1961724,-80.6226318,PRIVADO
515,1745,Coliseo Quillotucto,-6.128719,-77.09733,DIRESA
3789,1770,CENTRO CIVICO,-6.44869,-76.471175,MINSA
3345,1860,I.E. 64034 CAMPO VERDE,-8.4742496,-74.8070267,
3907,137,SAN NICOLAS,-8.9777577,-77.1894908,
2047,274,I.E. GUILLERMO PINTO ISMODES,-13.6576,-73.4935,DIRESA
2048,274,I.E. 54674 NUESTRA SEÑORA DE GUADALUPE,-13.654288,-73.531654,DIRESA
2049,274,I.E. TRILCE,-13.6996,-73.5845,DIRESA
1624,305,campo deportivo municipal cotabambas,-13.742524,-72.353499,
2053,360,COLEGIO  NUESTRA SEÑORA DE LA MERCED,-16.39018,-71.540125,PRIVADO
597,360,Coliseo de Yanahuara,-16.386661386,-71.542698618,ESSALUD
599,360,Parque De La Policia,-16.39616297,-71.54842133,ESSALUD
1960,394,I.E. PRIMARIO N°40140,-15.7131,-72.5731,
1800,443,Plaza de armas de Toro,-15.264434,-72.928704,DIRESA
2637,576,I. E. JOSE OLAYA,-7.4526658,-78.2701873,MINSA
2683,576,I.E AGROPECUARIO - CHUQUIBAMBA,-7.6337861,-78.1388943,DIRESA
3924,580,Casa Comunal Chumuch,-6.619891766,-78.196640312,
3925,580,Local Municipal Rambran,-6.540424532,-78.214149772,
2291,580,Institucion Educativa Ramon Castilla-Chumuch,-6.601525293,-78.201989736,
2857,630,SANTO TOMAS,-6.151369,-78.6822933,MINSA
290,704,Parque Quillabamba,-13.529735,-71.961957,MINSA
291,704,Parque Velasco Astete,-13.536838,-71.947781,MINSA
292,704,Uac Centro De Idiomas / Escuela De Medicina Humana,-13.521958,-71.964836,
3069,704,COLISEO CERRADO CASA DE LA JUVENTUD,-13.5260213,-71.9577225,
3121,704,TTIO,-13.534439976,-71.960103917,
3882,704,COMPAÑIA DE BOMBEROS,-13.52984246,-71.959580708,
3093,761,QUILLABAMBA - IE 701,-12.8624442,-72.6923122,MINSA
3094,761,QUILLABAMBA - INA 67,-12.8565693,-72.6957232,
794,779,Huanoquite,-13.682210364,-72.018395342,
2185,881,TAMBO DE CUSICANCHA,-13.4612818,-75.2798207,DIRESA
2188,881,PAMPAPUQUIO,-13.4780234,-75.2745756,DIRESA
2277,1329,Centro de Salud Puerto Supe,-10.8008606,-77.744103,MINSA
907,1329,I.E. 20790 Virgen De Fátima,-10.7955,-77.7309,MINSA
908,1329,Loza Deportiva De Nueva Victoria,-10.7983,-77.7401,MINSA
723,1329,I. E. 20525,-10.80286,-77.74359,
620,1329,I.E. 20525,-10.80286,-77.74359,MINSA
2283,1351,ESTADIO TEOFILO CUBILLAS,-13.0750199,-76.3148478,MINSA
3648,1374,FRONTIS DEL P.S CHICLA,-11.704782,-76.2685146,DIRESA LIMA
3649,1374,LOCAL COMUNAL 3 DE ENERO,-11.65205,-76.23941,MINSA
821,1573,Plataforma De La Municipalidad,-4.656931536,-80.2435451,
1722,1684,CENTRO DE SALUD COJATA,-15.016006496,-69.363841974,
1721,1713,I.E.S. COMERCIAL TILALI,-15.514308533,-69.348956634,
446,41,El Tambo - Midis,-4.3829,-78.3088,MINSA
447,41,Local Comunal,-4.1891,-78.2771,MINSA
3099,174,I.E 86484 EMILIANO HARO COLLAS,-8.8698079,-77.8905067,
1883,375,II.EE. 40289 DE ATIQUIPA,-15.796083,-74.36373,
1884,375,PLAZA DE SANTA ROSA,-15.80891,-74.36317,
3556,554,I.E..P. 38535 MIXTO PUBLICA COCAS,-13.606987711,-74.474488,
3560,554,I.E. SAN RAMON - VILCANCHOS,-13.623746204,-74.537178542,
3561,554,CASA COMUNAL DE CRUZ PAMPA,-13.619091866,-74.739903828,
3570,554,I.E. SAN JACITO DE ESPITE,-13.58949404,-74.6121,
3131,805,MACHUPICCHU,-13.155743551,-72.522945127,MINSA
813,1027,Plaza De Armas De Tibillo,-14.093558134,-75.171961828,P.S. TIBILLO
546,1342,Estadio Roberto Yañez,-13.08346,-76.38431,MINSA
2395,1342,I.E.P. JOSE BUENAVENTURA SEPULVEDA,-13.0763734,-76.3894411,DIRESA LIMA
2630,1342,ESTADIO ROBERTO YAÑEZ,-13.0736819,-76.374762,
